renderedContent,replyCount,retweetCount,likeCount,quoteCount,mentionedUserCount
"@surya_876 Annaya anestha ninnu , antey cheyyi kosesukunna, thanani emi cheyyaleka. Inko saari depression lo, so that's why 😊😊",1,0,0,0,1
This post concert depression really hit every damn time,0,0,1,0,0
"J’ai envie de rien faire, on dirait une dépression avant ma reprise demain 💀",0,0,0,0,0
@BriweebTV Just fuck your depression,0,0,0,0,0
@Maiilys__ Le taux de dépression est élevé auj 🤣,1,0,0,0,0
i am depression. sorry,1,0,0,0,0
I need to shower but... depression...,0,0,0,0,0
Sunday Update: The sink hole and depression behind the scoreboard has been dug and filled with rock. This will be leveled for our new high jump area. The retaining wall on the school end is gone as well. https://t.co/kSNFuUdhDH,0,1,9,1,0
@arinextdoor_ Its the depression,0,0,1,0,1
"Oklahoma,USA during The Great Depression https://t.co/F5cwiULkZC",0,3,4,0,0
"@crochetiyeti @Jasonew6 @Cernovich Are you though? What if that clump of cells you threw into the garbage was the one to find the cure 1. you’re depression, lack of empathy, and lack of insight, or 2. cancer?",1,0,0,0,2
"@chapssaltteok25 As a fandom, you have to assume responsibility for the people you have hurt. There are fandom creators in China with depression and suicidal tendencies committing suicide because they feel that their only joy in life, the freedom to consume and create fandom content, +",1,0,0,0,0
"@Azhagiiii @Mafusah Everyone so mad, let her say whatever she wants lmao this is why kids grow up with depression and take their own lives. Let’s not forget I’m also from a Muslim family, let kids be kids dude. He wanted makeup then let him play. Kids don’t know what’s for boys and girls.",0,0,0,0,2
"@20_06pm That's an accurate wording, So like depression exists in animals as well, a depressed animal will isolate and attempt to minimize it's damage to the herd, it happens to Penguins, a penguin will Isolate and start walking away to the unknown which guarantees it's death",1,0,0,0,0
@jmappellegrace du pdv de rogue ????? t'aimes juste voir sa dépression à la fin avoue,1,0,0,0,1
"Simple take on #TrumpSlump &amp; why worry.
Major downturns involve hurting middle class.
G. Depression = MC savings, buying
G. Recession = MC wealth (housing)
Now, the virus can affect the last power of the Middle Class. Purchase power. Already on weak hill, looking at a big fall.",0,0,1,0,0
Why read? Reading self-help books can help relieve depression. #whyread,0,0,1,0,0
"@Vivet_Lili ""J'ai fait une dépression après avoir perdu mon travail.
- suite à des problèmes de santé graves, handicapants.
- quand j'ai arrêté de fumer...""

Des fois ça atténue la psychophobie des gens.",0,0,3,0,1
@FAlRYSANGEL join my depression cult,0,0,0,0,0
"gonta: Ouma-kun didn't swallow cum or eat ass or have clinical depression or any of this stuff on these memes he loved his friends and making people laugh!
me: why is this in past tense ouma-kun is still alive
ouma: It's in past tense because I do all of that now! NISHISHISHI!",0,0,1,0,0
"@ClinpsychLucy @rcpsych But also ""GPs often perceive there are few options other than prescribing medication when someone presents with depression. ""

Would changing their beliefs about mechanisms change behaviour, without ensuring alternatives as accessible as the 'script pad?",2,0,2,0,2
"basically emotionally unraveling due to all the stress in her life because she felt like she should be better. 

She had recently finished like a 13 week program to help her handle her anxiety and depression better and work on her suicidal ideation. And so after finishing the",1,0,0,0,0
If depression could just fuck off for ONE day. That would be fucking amazing.,0,2,0,0,0
"@nevaudit @aeonmag Yes, the main point of the essay is that depression has this as a component, but that there are other, healthier ways of integrating that ability (and cultivating it) that don't issue out in the damaging side effects of depression.",1,0,0,0,2
"@bigern10 Brilliant reminder that we cannot understand what we cannot see, whether the depression is our own or others. The mind-body endurance balance can be affected by many factors, and each of us has, and should be aware of, our particular vulnerability. #endthestigma",0,0,0,0,1
"Lack of activities can lead to depression,true or false?",0,0,2,0,0
My mom’s little pep talks about getting out of my depression only make me more depressed..,0,0,0,0,0
@FatEmperor Curious to hear your response. I have health related anxiety. I have a family hx of heart disease. I’m interested in doing the Calcium Score exam but depending on the results it might throw me into a hellish depression. Sometimes I feel not knowing is comforting.,1,0,0,0,1
if i were my brain i would simply not develop depression,0,7,31,0,0
"@rickygervais Hello Ricky .Just a quick tweet to say well done on ""After Life "" which I have just seen on Netflix .Fortunatley ,I still have my Wife ,but do know depression from which I suffer .It made me Cry ,Smile and evaluate my life . #thanks",0,0,1,0,1
"@Arashi_Storm @Egario4 Perso c'est un ami irl qui m'a sauvée de la dépression, y'a des exceptions uwu",1,0,2,0,2
"Quantum technologies will turn medicine upside down.
In the future, when you're sick, you'll enter a specially designed pyramidal machine, or building, which will create a perfect frequency of health and allow you to heal quickly from everything from depression to cancer.",0,0,1,0,0
"@RoadTripTV Hi, I just wanted to say thank you, everyone at school has been saying that I'm strange for liking your music even though I'm a boy, 2 months ago, I was diagnosed with depression. You have helped me RT, thanks :)",0,0,0,0,1
"@tanienochu @BTS_twt l think I deserve this because I'm broken and because BTS they teach me to love myself for who I am, them songs helped me a lot when I was sad, bad or in depression, all songs had a message and I and I overcame always listening to their music, it is a comfort zone for me😭😭💜 https://t.co/5JDOs2BOFH",1,0,0,0,2
Debt depression dumb decision done.,0,0,3,0,0
@capt_depression Same,0,0,0,0,1
"Mr. Einstein says once:
""Every action has a reaction, equal in magnitude and different in direction"".
In histology we say:
""Every protein particle's bulges has a corresponding depression, equal in size and different in membrane face"".
😎👌",2,0,0,0,0
@Jojo6597 You can thank depression,0,0,0,0,1
"@ProfRobHoward @BusukStoking You think that there's no neurological component to schizophrenia and depression? What does that mean?
My twitter account was created to satirise the prejudices promoted about those criticising clearly indefensible problems with work like PACE - eg: do you think 18% is appx 50%?",1,0,4,0,1
@TarantulaKat i feel your pain :/ ive been dealing with anxiety and depression for 13 years. some people really don't understand how it affects us. its really tough some days.,0,0,1,0,1
"“Salary is the bribe they give you to forget your dreams” is the reason why some of you are languishing in frustration, debts, depression and unpaid loans in the name of entrepreneurship just because you failed to understand that it is not meant for everybody.",2,1,0,0,0
A great way to put in a stop-loss for any goal; in the end far less depression and hand-wringing when you don’t “reach it” https://t.co/gkfBdlv0dc,0,0,0,0,0
how many depression naps is too many in the space of one week,1,0,0,0,0
"@Aditya_Netalkar @SassyShweta_ So true ..
That's how we miss many Colours of life. 
And other side of this... People now a days don't like to talk to people around... their ideology of interpersonal relationship is different...and cases of stress, depression &amp; dissatisfaction are rapidly rising.",0,0,0,0,1
Shout out to the Gudetama cafe for curing my depression and clearing my skin!! Was so lovely visiting with my favs and also getting a v rotund keroppi 🥰 https://t.co/IU4avolfc3,0,0,15,0,0
"We have misinformation everywhere. 

A virus that is a worldwide epidemic. 

An unleashed president. 

Monopolies on top of monopolies. 

Stock market dropping. 

An election year. 

Kobe gone. 

Depression and social  media addiction at an all time high. 

And it's just March",0,0,0,0,0
pls god let me win this animal crossing switch edition it will cure my depression im sure,1,0,9,0,0
This is a verse I have been holding onto for dear life recently #depression,0,0,3,0,0
Sorry the depression stays on during sex,0,14,55,0,0
"I'm scared that my depression starts to find me again. It's been awhile since it left me, but I can feel that it's coming back, stronger and I'm afraid that this time, I might lose.",2,12,16,0,0
"It speeds up postnatal recovery by getting all your hormones back into your body, increases energy, increase milk supply which is a big + if you chose to breast feed, helps prevent postpartum depression, helps return to pre pregnancy size much faster!! I’m so excited!💛",0,0,1,0,0
biggest regret of my life is stanning shinazugawa genya and muichiro tokito it’s just constant depression,0,2,3,0,0
How do you reduce stress and depression??,0,1,1,0,0
March 20th is the day my depression will be cured https://t.co/jhb0nGXepc,0,0,4,0,0
"Mis domingos siempre son de depression, pero hoy sera de happiness.",0,0,0,0,0
@andylassner YOU my friend YOU are not alone for there are many of us that have SPIRITS OF DEPRESSION AND WE DONT KNOW TO SPEAK LIFE AND RETRAIN OUR THINKING HOE BUT YOU NEED OTHERS TO HELP TELL SOME TRUTH ABOUT IT    WE ARE EXISTING AND NOT LIVING,0,0,0,0,1
@Nataliew1020 I have already cut them out of my life. I have already gone through the depths of depression over their betrayal. I struggle with how I thought they were caring and compassionate people. I’m learning how to be a better judge of character and am very careful about who I let in now,2,0,18,0,1
"3. i have a cat i love him very much his name is winnie he drinks from the toilet and pukes in my bed, he successfully fought off his cat depression in January 2020 https://t.co/6dlkXOfLbC",2,0,2,0,0
"Mom: What's wrong? I want to help you, you seem so sad.
Me: Idk I guess I'm depressed, the weight of school and graduation is kind of stressful.
Mom: Well, maybe if you exercised more and ate right you wouldn't have depression.",2,0,6,0,0
@Grace_Liss You think two already very sad people is a bad survey on depression? You're no scientist.,1,0,1,0,0
@TheGunner19xx Exactly!!!! Everyone was trashing him for attacking Eminem and i was just baffled because i thought that’s what rap was? To have fun and battle people etc. I’m not a big rap person but I’ve always been obsessed with him. He’s helped a lot of my depression issues,1,0,1,0,1
"@marwilliamson Marianne, the opposite extreme is never healthy in an individual or system. Manic? The solution is not depression. Depressed? The solution is not mania. Fascist who praises/defends right wing dictators? The solution is not a socialist who praises/defends left wing dictators.",0,0,0,0,1
No good morning just a hangover with a side of depression,0,0,1,0,0
just read my old diary from 2012-now.. can't believe I am battling with depression for so long now...,0,0,0,0,0
@bet2win10 I need 15k to save a soul from depression and have been able to get 5k remain 10k,0,0,0,0,1
@pant_leg Getting a handle on your anxiety and depression helps. Try a beer :),0,0,0,0,1
